Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
69440:43,0.331578947368421,0.08849750692520775,0.8065935271036344,2.363024256679811,(0.8065935271036344  2.363024256679811),[0.18900098 0.69794578],[0.12344020030011324  0.15989791469484999],[0.43  0.04  0.04  0.12  0.64  0.42  0.92  1.0  0.25  0.5  0.4  0.22  0.0  0.05  0.43  0.04  0.04  0.12  0.64],[0.36842105 0.10526316 0.10526316 0.15789474 0.10526316 0. 0.10526316],"i had, i've had, uh, two or three drug tests that i had  to get  before i could start  working at a job uh, different jobs."
106229:80,0.44333333333333336,0.13813333333333333,0.48123993226301665,0.47309019942345837,(0.48123993226301665  0.47309019942345837),[0.82187183 0.15651373],[0.09765332483648621  0.13694919218852905],[0.78  0.95  0.61  0.0  0.0  0.0  0.31  0.41  0.93],[0.         0.         0.22222222 0.         0.11111111 0.11111111 0.22222222],"uh, there's two restaurants that i particularly like  that i, every time i get into texas  or i get into atlanta, georgia , i make sure i go ,"
91792:63,0.14555555555555555,0.046202469135802476,0.2162016671506508,0.6031746164196046,(0.2162016671506508  0.6031746164196046),[0.075      0.70999998],[0.05989991676305187  0.0007071067811865475],[0.0  0.03  0.01  0.25  0.0  0.71  0.06  0.17  0.08],[0.44444444 0.22222222 0.         0.         0.11111111 0. 0.        ],"not only am, am i re-, reading it  to decide whether or not it should be reviewed , but also, um, because the board of advisers for this, um, journal doesn't have, right now doesn't have a really respected name, um, who 's a, uh, a scholar on, on music,"
165876:47,0.5811111111111111,0.09938765432098765,1.3886507412901061,0.7417892637718306,(1.3886507412901061  0.7417892637718306),[0.40483404 0.84926236],[0.18993324471864234  0.10404559992794087],[0.86  0.59  0.66  0.93  0.02  0.17  1.0  0.41  0.59],[0.11111111 0.11111111 0.11111111 0.         0.33333333 0. 0.33333333],"and the majority of the incentive in recycling bottles probably, believe it or not, is just to get the extra nickel at the, uh, the store and not, uh,"
120770:23,0.3022222222222222,0.07175061728395063,0.3932383813645722,0.47112110616379566,(0.3932383813645722  0.47112110616379566),[0.5801005  0.07708455],[0.07716330805456104  0.059114035985942816],[0.59  0.75  0.07  0.05  0.24  0.03  0.0  0.47  0.52],[0.33333333 0.11111111 0.         0.22222222 0.11111111 0.11111111 0.        ],"and he had it for about three or four years where we just about had  to lift him and carry him every place he went  ."
28108:116,0.7877777777777778,0.0485283950617284,2.1555148125410772,0.5638627797565119,(2.1555148125410772  0.5638627797565119),[0.99329053 0.68909531],[0.00339688425562538  0.1445722516370348],[0.25  1.0  0.72  0.75  0.8  0.88  0.99  0.99  0.71],[0.         0.11111111 0.         0.         0.11111111 0.33333333 0.44444444],"because if, if i had been allowed  to work, you know, maybe thirty hours a week instead of fifty hours a week, i might still be working basically full time or part time, if there was, if there had been some way  to work it out ,"
143249:92,0.3022222222222222,0.11881728395061726,0.08014305467060939,0.1341403469864953,(0.08014305467060939  0.1341403469864953),[0.06333333 0.78000001],[0.05286723265387513  0.03786599240766413],[0.85  0.03  0.21  0.11  0.01  0.77  0.72  0.0  0.02],[0.44444444 0.11111111 0.         0.         0.         0.33333333 0.        ],"and you can cut, you know, the listings, uh, in about a third when you go from three to four bedrooms   you know, or five."
120725:45,0.2111111111111111,0.0822543209876543,0.06554830524770082,0.22306015455716993,(0.06554830524770082  0.22306015455716993),[0.06142857 0.73499997],[0.02987200501867532  0.07424959068828801],[0.11  0.04  0.13  0.63  0.03  0.08  0.84  0.03  0.01],[0.77777778 0.         0.         0.         0.11111111 0.11111111 0.        ],"they um, ours would still back up to the dog or cat when he got mad  and try  to perfume them,"
52499:80,0.43631578947368416,0.14786537396121882,1.3942842883489703,0.8798009926018202,(1.3942842883489703  0.8798009926018202),[0.8221928  0.08899796],[0.11468191845085171  0.03626265221889825],[0.71  0.98  0.99  0.09  0.09  0.79  0.74  0.15  0.13  0.0  0.09  0.16  0.0  0.51  0.71  0.98  0.99  0.09  0.09],[0.31578947 0.10526316 0.         0.05263158 0.10526316 0.10526316 0.21052632],"i don-, i don't think our prison system isn't set  up, where we, um, rehabilitate, or, you know, restore anybody ."
154689:23,0.4937500000000001,0.1540109375,0.33733635221290603,0.3649690496285707,(0.33733635221290603  0.3649690496285707),[0.85474535 0.12696524],[0.12058926558392108  0.0836815378385415],[0.67  0.96  0.99  0.36  0.09  0.25  0.62  0.0  0.09  0.05  0.98  1.0  0.19  0.0  0.65  1.0],[0.1875 0.125  0.0625 0.     0.1875 0.     0.3125],"i only do it probably two or three times a week."
66362:55,0.7099999999999999,0.024355555555555557,2.6207690685899703,0.5855842511768581,(2.6207690685899703  0.5855842511768581),[0.61658043 0.90008522],[0.06932468400851266  0.015301831507178456],[0.7  0.88  0.63  0.93  0.57  0.89  0.72  0.64  0.43],[0.         0.         0.         0.22222222 0.33333333 0.11111111 0.33333333],"i would think it wouldn't be, you know, much more than the eighteen or nineteen percent everyone else charges ."
110971:62,0.3888888888888889,0.09949876543209875,0.3808993801287468,0.5408892471107647,(0.3808993801287468  0.5408892471107647),[0.18000695 0.80666799],[0.0870003242429198  0.05667154310694294],[0.15  0.24  0.01  0.36  0.92  0.05  0.27  0.75  0.75],[0.22222222 0.33333333 0.11111111 0.         0.         0.22222222 0.11111111],"i just, i find i have  to get the right kinds, though, or it's not comfortable."
114907:53,0.3088888888888889,0.10698765432098765,0.23687749442427145,0.4577755473703053,(0.23687749442427145  0.4577755473703053),[0.08833073 0.74995592],[0.046087852913393276  0.10155191463572502],[0.08  0.62  0.17  0.68  0.95  0.0  0.12  0.15  0.01],[0.33333333 0.22222222 0.         0.         0.22222222 0. 0.11111111],"but they never say who, who they're really working for  or what, you know, what what, what questions are, you know,"
102122:39,0.43333333333333335,0.11913333333333334,0.4757941709078663,0.5954062216527746,(0.4757941709078663  0.5954062216527746),[0.20849513 0.88338178],[0.10848243167606703  0.05811950803888008],[0.0  0.09  0.09  0.87  0.38  0.79  0.38  0.99  0.31],[0.22222222 0.         0.33333333 0.         0.         0.11111111 0.22222222],"and, and drink wise they have kool-aid, milk or water but bot both. normally."
49341:37,0.6022222222222222,0.07712839506172837,1.1497470868662576,0.48955248220287007,(1.1497470868662576  0.48955248220287007),[0.80654533 0.37833414],[0.055495091979411125  0.17179018661525958],[0.48  0.88  0.59  0.73  0.91  0.27  0.76  0.03  0.77],[0.11111111 0.11111111 0.         0.11111111 0.11111111 0.33333333 0.22222222],"uh, so, the question of whether to buy here or move to another county, say, drive twenty more miles north, buy a condominium for approximately, uh, the same price, maybe a little lower,"
139390:26,0.20888888888888887,0.06772098765432098,0.3614452249819038,0.6976513003523388,(0.3614452249819038  0.6976513003523388),[0.07994659 0.65859557],[0.05000217391266611  0.11456660749147385],[0.12  0.17  0.14  0.0  0.0  0.5  0.82  0.0  0.13],[0.33333333 0.11111111 0.         0.11111111 0.         0.11111111 0.        ],"and have, you know, like three or four couples come over,"
158554:133,0.528888888888889,0.08692098765432099,0.5187073390121071,0.34069941706528883,(0.5187073390121071  0.34069941706528883),[0.77231148 0.22739373],[0.043143128796729754  0.1133133886815972],[0.68  0.75  0.45  0.78  0.87  0.78  0.25  0.01  0.19],[0.11111111 0.22222222 0.         0.11111111 0.11111111 0.33333333 0.11111111],"but on the other hand, you know, if they would have had a hard time  retaliating because the, you know, they, they wouldn't have been given  access to the friend or foe codes."
98714:63,0.4422222222222223,0.07797283950617283,0.6772692912778528,0.704832183921522,(0.6772692912778528  0.704832183921522),[0.71487831 0.23082582],[0.1022837225885871  0.09969695848639135],[0.52  0.9  0.42  0.08  0.27  0.26  0.71  0.08  0.74],[0.22222222 0.22222222 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111],"and, well, uh, since now i'm in my mid-forties, when i was in grad school  or when i was an undergraduate  growing up in a more rural area i thought, you know, crime was, was reasonably unknown and just the situation that 's developed  with the, the drug aspect of, uh uh, the pushers, the dealers and the addicts, uh,"
62541:16,0.2622222222222222,0.14228395061728397,0.01201550003725706,0.04035705381725044,(0.01201550003725706  0.04035705381725044),[0.965      0.06142857],[0.003605568633387439  0.027376624721879763],[0.08  0.07  0.12  0.96  0.02  0.1  0.02  0.97  0.02],[0.77777778 0.         0.         0.         0.         0. 0.22222222],"but for the last four or five years i've had eye problem,"
109764:99,0.5677777777777777,0.0934395061728395,1.7752210988638741,0.6827144482059342,(1.7752210988638741  0.6827144482059342),[0.70592513 0.07963269],[0.12717096701699893  0.042431504486051985],[0.53  0.66  0.5  0.6  0.14  0.73  0.95  0.02  0.98],[0.22222222 0.         0.         0.22222222 0.22222222 0.11111111 0.22222222],"oh, when we first were, were here , it was like we'd take maybe a, oh, a grocery sack full or maybe two grocery sacks full,"
39230:62,0.20888888888888893,0.03840987654320988,0.21987803700638348,0.5046500434003992,(0.21987803700638348  0.5046500434003992),[0.1114287 0.55     ],[0.05712961368794041  0.014159809835466828],[0.53  0.57  0.26  0.01  0.08  0.08  0.04  0.19  0.12],[0.55555556 0.22222222 0.         0.22222222 0.         0. 0.        ],"but with little ones, i'd be kind of scared,  to get anything that  has teeth or claws."
23901:7,0.17444444444444446,0.0679135802469136,0.21713417777253652,0.23058321762601092,(0.21713417777253652  0.23058321762601092),[0.04481972 0.61037852],[0.038015518337159014  0.1415057322068986],[0.16  0.0  0.0  0.02  0.02  0.81  0.09  0.03  0.44],[0.44444444 0.11111111 0.         0.11111111 0.         0.11111111 0.        ],"sole or flounder is real good."
65878:34,0.5411111111111111,0.11969876543209877,1.1160193253011859,0.7707580354344332,(1.1160193253011859  0.7707580354344332),[0.69111662 0.01499948],[0.1618641245425702  0.0036055511791465425],[0.73  0.32  0.73  0.55  1.0  0.98  0.02  0.53  0.01],[0.22222222 0.         0.11111111 0.22222222 0.         0.22222222 0.22222222],"because i think it's all funded, either state or federally funded."
169514:73,0.77,0.01708888888888889,2.129653751797824,0.8039431674574543,(2.129653751797824  0.8039431674574543),[0.68110751 0.90356941],[0.058780577833746656  0.036548400651881294],[0.67  0.73  0.53  0.71  0.83  0.7  0.92  0.97  0.87],[0.         0.         0.         0.11111111 0.33333333 0.22222222 0.33333333],"the, uh, governor, you know, has been trying  to decide whether he's going  to commute it or not."
89972:27,0.33888888888888885,0.08534320987654322,0.6350330146583099,0.8855251349084385,(0.6350330146583099  0.8855251349084385),[0.15767421 0.68439253],[0.10949172999887614  0.10090583169814929],[0.0  0.35  0.37  0.58  0.87  0.65  0.0  0.11  0.12],[0.22222222 0.         0.22222222 0.         0.22222222 0. 0.11111111],"have you looked at any homes for them or talked to them about that."
127532:70,0.6711111111111112,0.12478765432098765,0.5768487968530369,0.29289053756628486,(0.5768487968530369  0.29289053756628486),[0.09937499 0.83282022],[0.07094245012426773  0.1389819848367554],[0.5  0.0  0.97  0.94  1.0  0.93  0.56  0.2  0.94],[0.         0.11111111 0.         0.22222222 0.         0. 0.55555556],"by the time i get home , all i want  to do  is just collapse or sit down at my computer."
105245:83,0.33555555555555555,0.03886913580246914,0.617723012544666,0.5808125313282304,(0.617723012544666  0.5808125313282304),[0.67466873 0.23855596],[0.07463026139639857  0.04743130771746146],[0.78  0.27  0.26  0.57  0.19  0.32  0.25  0.28  0.1],[0.11111111 0.55555556 0.11111111 0.11111111 0.         0.11111111 0.        ],"but, the other thing that i thought of  on this is, i wonder if there isn't enough money, uh, in our economy or in our system."
32096:57,0.3533333333333333,0.14806666666666668,0.14374107466048403,0.24017396040869127,(0.14374107466048403  0.24017396040869127),[0.88 0.09],[0.06429490021704778  0.07047812802860841],[0.86  1.0  0.78  0.22  0.24  0.03  0.0  0.03  0.02],[0.33333333 0.22222222 0.         0.         0.         0.11111111 0.22222222],"i guess they, they say you can plant them in the spring or the fall, all."
116314:89,0.3966666666666667,0.06048888888888889,0.11210474462145929,0.1207678593174197,(0.11210474462145929  0.1207678593174197),[0.66500001 0.182     ],[0.012767147785145174  0.04968400166638699],[0.66  0.15  0.67  0.19  0.1  0.31  0.69  0.16  0.64],[0.11111111 0.33333333 0.11111111 0.         0.44444444 0. 0.        ],"i don't think the, you know, i don't think money is going  to take the place of intelligence or, uh, problem solving skills."
57886:97,0.34,0.09053333333333335,0.35410093627404626,0.7005316272018209,(0.35410093627404626  0.7005316272018209),[0.14316256 0.73175855],[0.06680058029054825  0.10576318632873852],[0.07  0.18  0.25  0.72  0.04  0.56  0.05  0.27  0.92],[0.33333333 0.33333333 0.         0.11111111 0.         0.11111111 0.11111111],"i-, it frustrates him because of the support that they have  and the support that the vietnam vets did not have , from the people or the administration, either one."
176223:59,0.6877777777777778,0.07806172839506172,0.2844743212332453,0.17109516976137312,(0.2844743212332453  0.17109516976137312),[0.87833333 0.30666667],[0.05707403289549459  0.04055791432866061],[0.3  0.94  0.98  0.95  0.79  0.83  0.78  0.38  0.24],[0.         0.11111111 0.22222222 0.         0.         0.33333333 0.33333333],"the, uh, the first, uh, ten years, see first ten or twelve years, i stayed home."
31223:100,0.19111111111111112,0.0759432098765432,0.047518949227727786,0.2876520914666039,(0.047518949227727786  0.2876520914666039),[0.94999999 0.09625   ],[0.0007071067811865475  0.04716692378631569],[0.01  0.24  0.07  0.08  0.05  0.11  0.06  0.95  0.15],[0.66666667 0.22222222 0.         0.         0.         0. 0.11111111],"in fact, i think that's, that's one of the big problems today is the, the way the kids behave or act  and, and the way they are sometimes disinterested in what 's going on in the class and disruptive ."
36021:57,0.5977777777777777,0.10999506172839506,0.5074394116921701,0.32912166053619113,(0.5074394116921701  0.32912166053619113),[0.81490797 0.16330339],[0.09935031124281997  0.06119515348707849],[0.61  0.64  0.26  0.86  0.05  0.9  0.18  0.89  0.99],[0.11111111 0.22222222 0.         0.         0.22222222 0. 0.44444444],"and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy."
172822:16,0.5388888888888889,0.09858765432098765,0.44590310908973385,0.36799934707317894,(0.44590310908973385  0.36799934707317894),[0.73979119 0.13665229],[0.11477559163416236  0.017649481581551673],[0.96  0.47  0.13  0.82  0.17  0.6  0.11  0.75  0.84],[0.22222222 0.11111111 0.         0.11111111 0.11111111 0.33333333 0.11111111],"at thirty-three hundred dollars or thirty-five hundred dollars i'm paying  in taxes, why i, i could go down to bulverde and probably rent a, rent a house for that, right."
69146:19,0.4144444444444444,0.1530246913580247,0.22697395979143048,0.3195747455090946,(0.22697395979143048  0.3195747455090946),[0.15166798 0.94000029],[0.10160983025503058  0.04163925468118341],[0.0  0.3  0.37  0.18  1.0  0.86  0.01  0.05  0.96],[0.22222222 0.11111111 0.22222222 0.         0.         0. 0.33333333],"we've been two or three times and probably go back again this winter."
110391:68,0.3088888888888889,0.07794320987654321,0.6756072696929794,4.169621847206903,(0.6756072696929794  4.169621847206903),[0.22750031 0.95999998],[0.11846932844509202  0.0007071067811865475],[0.45  0.47  0.03  0.13  0.38  0.96  0.2  0.07  0.09],[0.44444444 0.11111111 0.11111111 0.22222222 0.         0. 0.11111111],"well, and i think a lot of companies are realizing this and offering more opportunities as far as like job sharing or, you know, even having a day care on site and that kind of stuff,"
56144:47,0.55,0.1265111111111111,0.6586908885734742,0.5977079520030049,(0.6586908885734742  0.5977079520030049),[0.97333072 0.33995655],[0.008843644553100745  0.1675854314202933],[0.07  0.29  0.97  0.69  0.03  0.45  0.96  0.99  0.5],[0.22222222 0.         0.11111111 0.22222222 0.11111111 0. 0.33333333],"just about anybody you could name , whether i voted for them or not, uh, makes, um, uh, decisions that i just can't go along with ."
30887:42,0.31333333333333335,0.11860000000000001,0.18112002749722222,0.3478564258232102,(0.18112002749722222  0.3478564258232102),[0.77295579 0.0832947 ],[0.11304089584098617  0.057099051030185005],[0.13  0.91  0.01  0.21  0.86  0.0  0.01  0.14  0.55],[0.44444444 0.11111111 0.         0.11111111 0.         0. 0.22222222],"you know they're usually not, not that great or didn't do that great anyway."
137750:18,0.44999999999999996,0.11664444444444443,1.4688784119070033,0.8708388932340017,(1.4688784119070033  0.8708388932340017),[0.73369342 0.09495733],[0.11195589276523428  0.04730669661566168],[0.64  0.83  0.17  0.01  0.9  0.05  0.47  0.83  0.15  0.64  0.83  0.17  0.01  0.9  0.05  0.47  0.83  0.15],[0.22222222 0.22222222 0.         0.11111111 0.11111111 0.22222222 0.11111111],"there is only about five or six options."
113966:144,0.4511111111111111,0.0821432098765432,1.1724290563691957,0.8635857726442795,(1.1724290563691957  0.8635857726442795),[0.81302442 0.27770252],[0.05428152741979706  0.11368843168590435],[0.37  0.43  0.35  0.86  0.7  0.02  0.36  0.1  0.87],[0.22222222 0.         0.33333333 0.11111111 0.11111111 0. 0.22222222],"and finally our governor at the time which who  is not in office now came in and said, okay, where we draw the line  is no sex offenders will be let  loose. under early bail, you know or early, uh get out."
47341:85,0.5933333333333333,0.09973333333333334,0.46307853342703753,0.3773011264577249,(0.46307853342703753  0.3773011264577249),[0.34290017 0.91021762],[0.13012904299413533  0.04065134468345804],[0.86  0.6  0.26  0.22  0.92  0.86  0.12  1.0  0.5],[0.11111111 0.22222222 0.         0.11111111 0.11111111 0. 0.44444444],"but i don't think i ever see it except when i go  get out of the city and go  camping in the desert or in, in the mountains ."
123672:38,0.4577777777777778,0.06930617283950619,0.5779636023034496,0.4158794328901395,(0.5779636023034496  0.4158794328901395),[0.25641412 0.71510767],[0.1234763237930656  0.020903245370481088],[0.5  0.11  0.68  0.76  0.02  0.3  0.33  0.72  0.7],[0.22222222 0.         0.22222222 0.11111111 0.22222222 0.22222222 0.        ],"somebody said, you know, you're either a stranger or a fool  to try  to predict texas weather,"
126265:70,0.4211111111111111,0.1658098765432099,1.3255139413705233,0.9266967150569732,(1.3255139413705233  0.9266967150569732),[0.066      0.86499999],[0.03622843993163914  0.08696555206851106],[0.93  0.67  0.16  0.08  0.86  0.03  1.0  0.02  0.04],[0.44444444 0.11111111 0.         0.         0.11111111 0. 0.33333333],"well, it, it, it usually takes me about probably two, two or three  to get it there"
167649:52,0.6788888888888889,0.1268320987654321,0.42192602175177724,0.17576007421850814,(0.42192602175177724  0.17576007421850814),[0.85857143 0.05      ],[0.09361499304257957  0.02122498480290226],[0.94  0.75  1.0  0.62  0.91  0.79  1.0  0.02  0.08],[0.22222222 0.         0.         0.         0.11111111 0.22222222 0.44444444],"recently graduated from high school. meaning like, uh, you know, three or four years ago."
139418:63,0.4277777777777778,0.12157283950617284,0.46516058159479107,0.5019443817538168,(0.46516058159479107  0.5019443817538168),[0.13923728 0.78505635],[0.09516097190270977  0.09733118851929766],[0.36  0.06  0.86  0.97  0.05  0.64  0.68  0.0  0.23],[0.22222222 0.11111111 0.11111111 0.         0.22222222 0. 0.22222222],"i'm in favor of very little clean up, um, very little planning because we've got three or four couples that we get together with   to play games,"
27952:63,0.7166666666666668,0.09495555555555554,4.331223105177994,0.18790920747708154,(4.331223105177994  0.18790920747708154),[0.87143402 0.17507265],[0.06744817922523207  0.0955606992023484],[0.31  0.72  0.75  0.04  0.91  0.86  0.98  0.98  0.9],[0.11111111 0.         0.11111111 0.         0.         0.22222222 0.55555556],"if you were educated you got, you know, you might teach for a year or two before you got married ."
70937:67,0.5366666666666666,0.1624,1.4583990090364582,0.5244212758311897,(1.4583990090364582  0.5244212758311897),[0.87808859 0.11036301],[0.07710350944309868  0.10734712250419734],[0.05  0.95  0.37  0.02  0.84  0.68  0.0  0.95  0.97],[0.22222222 0.         0.11111111 0.         0.11111111 0.11111111 0.33333333],"so, i don't know if we, we did a good thing to buy a house or not."
166786:69,0.3355555555555556,0.11169135802469136,0.7638943102756282,1.4005490319881115,(0.7638943102756282  1.4005490319881115),[0.57415108 0.02749531],[0.18369035224142757  0.013569320448055443],[0.05  0.02  1.0  0.04  0.5  0.0  0.25  0.46  0.7],[0.33333333 0.11111111 0.         0.22222222 0.11111111 0. 0.11111111],"because i think what they often get used  as  is, uh, almost like a very high level or long-term care for, uh, similar to a hospital."
23488:144,0.6177777777777779,0.10201728395061728,0.8660497678807706,0.46682202627067215,(0.8660497678807706  0.46682202627067215),[0.76682446 0.09491734],[0.1226611633199761  0.038897259186610224],[0.04  0.55  0.15  0.69  0.51  0.86  0.85  0.91  1.0],[0.11111111 0.11111111 0.         0.22222222 0.11111111 0.11111111 0.33333333],"you know, kind of mumblex off what we've been talking about  here, uh, i believe that our, we've become almost a litigious society where we, everyone is very quick  to sue or to threaten  to sue and that kind of stuff ,"
41402:51,0.6511111111111112,0.09134320987654321,0.5439549470749903,0.4121575879498465,(0.5439549470749903  0.4121575879498465),[0.84369212 0.26275937],[0.10470195864008207  0.053507924852013694],[0.8  0.97  0.99  0.66  0.2  0.99  0.66  0.22  0.37],[0.         0.22222222 0.11111111 0.         0.22222222 0.11111111 0.33333333],"and then, when they, when they talked to us  or when they sent us the letter , it, uh, you know, to get the information and all, it asked, you know, will you be willing  to bring"
171908:16,0.6255555555555555,0.06122469135802469,0.951036986707371,0.22848001676359986,(0.951036986707371  0.22848001676359986),[0.70124999 0.02      ],[0.09303747251552553  0.0007071067811865475],[0.41  0.77  0.6  0.71  0.85  0.75  0.82  0.02  0.7],[0.11111111 0.         0.11111111 0.         0.33333333 0.44444444 0.        ],"there's about six or eight guys that  we use  to go out for these games."
170249:63,0.37555555555555553,0.06069135802469136,0.18633662977796173,1.7731860503738104,(0.18633662977796173  1.7731860503738104),[0.31630725 0.85000002],[0.1353718312375351  0.0007071067811865475],[0.24  0.85  0.19  0.54  0.08  0.54  0.04  0.41  0.49],[0.22222222 0.22222222 0.11111111 0.33333333 0.         0.11111111 0.        ],"you know. because it 's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know."
41798:95,0.911111111111111,0.008587654320987655,1.2758132593989653,0.3973576941218815,(1.2758132593989653  0.3973576941218815),[0.81074626 0.96938284],[0.056453866748842584  0.017753983298558464],[0.7  1.0  0.93  0.86  1.0  0.97  0.83  0.95  0.96],[0.         0.         0.         0.         0.11111111 0.11111111 0.77777778],"and, uh, and i find even, even at home here now, i, i will wear blue jeans or i'll wear shorts and what have you , uh, and be very comfortable"
766:47:00,0.46666666666666656,0.15466666666666667,0.2282961952015883,0.21982568883944958,(0.2282961952015883  0.21982568883944958),[0.13200683 0.88500088],[0.10483665962139602  0.052564280540359165],[0.92  0.81  0.4  0.0  0.82  0.0  0.99  0.17  0.09],[0.11111111 0.11111111 0.11111111 0.         0.         0.22222222 0.22222222],"and whether it, whether it won all kinds of awards or whether it just was okay at the box office, i think he would have been happy."
362:41:00,0.43666666666666665,0.1250888888888889,0.43052843284621534,0.5322132233575401,(0.43052843284621534  0.5322132233575401),[0.89037191 0.21106447],[0.06079235573142819  0.12321016081794388],[0.12  0.0  0.78  0.5  0.9  0.33  0.05  0.26  0.99],[0.22222222 0.11111111 0.11111111 0.11111111 0.         0.11111111 0.22222222],"that's just a matter of defining priorities, i guess or some priorities anyway."
72300:44,0.5544444444444445,0.13535802469135805,0.41283063838216105,0.3621103743168505,(0.41283063838216105  0.3621103743168505),[0.25346684 0.93274472],[0.13389148047096694  0.041572617409512444],[0.93  0.1  0.01  0.29  0.31  0.96  0.55  1.0  0.84],[0.22222222 0.         0.22222222 0.11111111 0.         0.11111111 0.33333333],"and almost all the people that i clean for , believe it or not, are mothers that  don't work."
4682:83,0.3936842105263158,0.13117063711911356,0.3232409187618206,0.4943761814088047,(0.3232409187618206  0.4943761814088047),[0.75696559 0.10726731],[0.16111389779378524  0.06153853376397101],[0.66  0.95  1.0  0.08  0.17  0.44  0.58  0.0  0.08  0.03  0.1  0.23  0.0  0.3  0.66  0.95  1.0  0.08  0.17],[0.26315789 0.15789474 0.05263158 0.05263158 0.15789474 0. 0.21052632],"but, um, it's very frustrating. and, even, even with health food stores and stores where you can buy natural products or, uh, organic, you know, materials, and foods and things ."
100890:40,0.5244444444444445,0.1428246913580247,1.2798161774546022,0.5649659918855261,(1.2798161774546022  0.5649659918855261),[0.8459963  0.12249968],[0.1008647667837708  0.050595299385008605],[0.69  0.91  0.66  0.99  0.98  0.16  0.15  0.0  0.18],[0.         0.33333333 0.         0.         0.22222222 0. 0.33333333],"and it, it seems in the last decade or two, um, that's true,"
21110:62,0.5166666666666666,0.07182222222222222,1.2392952087146898,0.8163519341583441,(1.2392952087146898  0.8163519341583441),[0.84974828 0.35710577],[0.09522794655017072  0.09730098973660832],[1.0  0.54  0.29  0.41  0.42  0.69  0.86  0.31  0.13],[0.11111111 0.         0.44444444 0.11111111 0.11111111 0. 0.22222222],"and as the world turns. i think as the world turns may, still on or not."
31200:26,0.1688888888888889,0.065520987654321,0.29944885554027906,1.0198667245762785,(0.29944885554027906  1.0198667245762785),[0.001955   0.37255039],[0.0028920562558188787  0.18703374325510758],[0.38  0.0  0.79  0.01  0.0  0.07  0.0  0.0  0.27],[0.22222222 0.11111111 0.11111111 0.         0.         0.11111111 0.        ],"it  was told  to me or suggested  to me, uh, that to work as a teacher in the public school systems in the state of texas, and i think it's similar in, in many other states, if you have a degree in a technical field you do not need a teaching certificate because there is such a shortage of, uh, people  to teach math and sciences."
34018:36,0.3766666666666667,0.08222222222222221,0.7183758525192959,0.38896730950999997,(0.7183758525192959  0.38896730950999997),[0.24000562 0.85500004],[0.1040706364386878  0.0036055479691579394],[0.48  0.11  0.4  0.86  0.85  0.16  0.23  0.03  0.27],[0.22222222 0.33333333 0.11111111 0.11111111 0.         0.11111111 0.11111111],"uh, my gun hasn't been shot  in a year or two."
117429:39,0.6725,0.08975625000000001,1.3864494031941335,0.5952284066628593,(1.3864494031941335  0.5952284066628593),[0.49000042 0.93171738],[0.18779067423445958  0.035815129543222066],[0.14  0.93  0.98  0.7  0.88  0.48  0.8  1.0  0.88  0.0  0.51  0.72  0.41  0.97  0.91  0.45],[0.0625 0.     0.0625 0.1875 0.0625 0.125  0.4375],"so you're all back to the safety catches and the whole nine yards or either watching them every minute."
73659:91,0.34,0.1304,0.310285059938414,0.4709780927572885,(0.310285059938414  0.4709780927572885),[0.71713589 0.03799107],[0.13423925839049286  0.02069819910910475],[0.05  0.01  0.75  0.48  0.64  0.08  1.0  0.05  0.0],[0.44444444 0.         0.         0.11111111 0.11111111 0.11111111 0.11111111],"is it, is it the one that  needs, needs more supervision that  has a bad influence on the older or more mature one."
123608:48,0.7822222222222223,0.07275061728395064,34.28445509744451,0.8409136324760337,(34.28445509744451  0.8409136324760337),[0.87125001 0.07      ],[0.07249806151871482  0.0007071067811865475],[0.07  0.7  0.92  0.72  0.89  0.85  0.97  1.0  0.92],[0.11111111 0.         0.         0.         0.11111111 0.22222222 0.55555556],"i think they are supposed  to put two in by either next year or the year after."
91263:36,0.25555555555555554,0.10006913580246914,0.05102000903389171,0.16026560845996074,(0.05102000903389171  0.16026560845996074),[0.09       0.83499998],[0.05155233123186446  0.003605547969193233],[0.12  0.02  0.84  0.83  0.08  0.25  0.02  0.07  0.07],[0.66666667 0.11111111 0.         0.         0.         0.22222222 0.        ],"but i think you can get a good education at public or private."
108435:42,0.6299999999999999,0.09186666666666667,0.9653325694128119,0.7317309474464896,(0.9653325694128119  0.7317309474464896),[0.93548641 0.38940903],[0.043120210258946225  0.1222897777605248],[0.45  0.09  0.61  0.38  0.4  1.0  0.86  0.99  0.89],[0.11111111 0.         0.22222222 0.11111111 0.11111111 0. 0.44444444],"we all kind of have our own little dress code of just either tennis shoes or little loafers and, and, uh, tights, and things that  feel comfortable to us around our kids."
20453:61,0.3488888888888889,0.12309876543209877,0.4283949103581306,0.7698204237900432,(0.4283949103581306  0.7698204237900432),[0.18453822 0.92505705],[0.13350238301537762  0.03889728482101193],[0.08  0.34  0.98  0.02  0.0  0.0  0.87  0.39  0.46],[0.22222222 0.         0.22222222 0.11111111 0.         0. 0.22222222],"and it will, if have you a thirty year note, it will take like seven or plus years off of your note."
